,CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,CLV,Churn,RevenueAtRisk
2133,15253.0,16,5,918.2,4,4,3,443,Champions,4591.0,0,0.0
2134,15254.0,127,1,300.36,2,1,1,211,Lost Customers,300.36,1,300.36
2135,15255.0,67,1,890.85,2,1,3,213,Lost Customers,890.85,0,0.0
2136,15256.0,149,1,98.45,1,1,1,111,Lost Customers,98.45,1,98.45
2137,15257.0,283,1,317.15,1,1,2,112,Lost Customers,317.15,1,317.15
2138,15258.0,169,2,623.16,1,2,2,122,Lost Customers,1246.32,1,1246.32
2139,15260.0,100,7,1810.77,2,4,4,244,At Risk,12675.39,1,12675.39
2140,15261.0,135,1,254.82,2,1,1,211,Lost Customers,254.82,1,254.82
2141,15262.0,324,1,178.95000000000002,1,1,1,111,Lost Customers,178.95000000000002,1,178.95000000000002
2142,15263.0,107,1,156.51,2,1,1,211,Lost Customers,156.51,1,156.51
2143,15264.0,64,1,393.74,2,1,2,212,Lost Customers,393.74,0,0.0
2144,15265.0,151,2,1506.1200000000001,1,2,3,123,Lost Customers,3012.2400000000002,1,3012.2400000000002
2145,15266.0,338,1,119.3,1,1,1,111,Lost Customers,119.3,1,119.3
2146,15267.0,22,5,1717.36,3,4,4,344,Loyal Customers,8586.8,0,0.0
2147,15269.0,24,1,408.8,3,1,2,312,Potential Loyalists,408.8,0,0.0
2148,15270.0,16,7,2379.49,4,4,4,444,Champions,16656.43,0,0.0
2149,15271.0,7,15,2493.34,4,4,4,444,Champions,37400.100000000006,0,0.0
2150,15272.0,57,2,721.94,2,2,3,223,Lost Customers,1443.88,0,0.0
2151,15274.0,4,2,716.57,4,2,3,423,Potential Loyalists,1433.14,0,0.0
2152,15275.0,38,1,615.14,3,1,2,312,Potential Loyalists,615.14,0,0.0
2153,15276.0,66,1,128.63,2,1,1,211,Lost Customers,128.63,0,0.0
2154,15277.0,47,1,255.89999999999998,3,1,1,311,Potential Loyalists,255.89999999999998,0,0.0
2155,15279.0,355,1,290.51,1,1,1,111,Lost Customers,290.51,1,290.51
2156,15280.0,172,1,113.12,1,1,1,111,Lost Customers,113.12,1,113.12
2157,15281.0,59,9,2332.15,2,4,4,244,At Risk,20989.350000000002,0,0.0
2158,15286.0,50,1,240.55,3,1,1,311,Potential Loyalists,240.55,0,0.0
2159,15287.0,22,2,486.69,3,2,2,322,Potential Loyalists,973.38,0,0.0
2160,15288.0,43,5,2306.52,3,4,4,344,Loyal Customers,11532.6,0,0.0
2161,15289.0,29,3,939.78,3,3,3,333,Loyal Customers,2819.34,0,0.0
2162,15290.0,5,18,7943.22,4,4,4,444,Champions,142977.96,0,0.0
2163,15291.0,26,15,4668.3,3,4,4,344,Loyal Customers,70024.5,0,0.0
2164,15292.0,201,1,178.39,1,1,1,111,Lost Customers,178.39,1,178.39
2165,15296.0,51,6,3672.86,3,4,4,344,Loyal Customers,22037.16,0,0.0
2166,15297.0,10,3,641.94,4,3,2,432,Loyal Customers,1925.8200000000002,0,0.0
2167,15298.0,2,12,4799.9,4,4,4,444,Champions,57598.799999999996,0,0.0
2168,15299.0,67,7,4507.01,2,4,4,244,At Risk,31549.07,0,0.0
2169,15300.0,64,1,496.44,2,1,2,212,Lost Customers,496.44,0,0.0
2170,15301.0,51,12,5049.95,3,4,4,344,Loyal Customers,60599.399999999994,0,0.0
2171,15303.0,290,1,574.02,1,1,2,112,Lost Customers,574.02,1,574.02
2172,15304.0,61,8,694.4,2,4,3,243,At Risk,5555.2,0,0.0
2173,15306.0,64,3,1174.3500000000001,2,3,3,233,At Risk,3523.05,0,0.0
2174,15307.0,96,1,205.3,2,1,1,211,Lost Customers,205.3,1,205.3
2175,15308.0,274,1,310.47,1,1,2,112,Lost Customers,310.47,1,310.47
2176,15311.0,1,91,60632.75,4,4,4,444,Champions,5517580.25,0,0.0
2177,15312.0,75,4,924.85,2,3,3,233,At Risk,3699.4,0,0.0
2178,15313.0,110,1,52.0,2,1,1,211,Lost Customers,52.0,1,52.0
2179,15314.0,199,1,327.97,1,1,2,112,Lost Customers,327.97,1,327.97
2180,15315.0,64,2,570.5,2,2,2,222,Lost Customers,1141.0,0,0.0
2181,15316.0,327,1,165.0,1,1,1,111,Lost Customers,165.0,1,165.0
2182,15318.0,4,1,312.62,4,1,2,412,Potential Loyalists,312.62,0,0.0
2183,15319.0,284,1,204.5,1,1,1,111,Lost Customers,204.5,1,204.5
2184,15320.0,44,1,267.13,3,1,1,311,Potential Loyalists,267.13,0,0.0
2185,15321.0,71,3,2748.31,2,3,4,234,At Risk,8244.93,0,0.0
2186,15322.0,86,1,679.68,2,1,3,213,Lost Customers,679.68,0,0.0
2187,15325.0,104,1,161.74,2,1,1,211,Lost Customers,161.74,1,161.74
2188,15326.0,334,1,311.71,1,1,2,112,Lost Customers,311.71,1,311.71
2189,15327.0,53,1,208.75,2,1,1,211,Lost Customers,208.75,0,0.0
2190,15329.0,39,3,1049.7,3,3,3,333,Loyal Customers,3149.1000000000004,0,0.0
2191,15330.0,32,2,714.9599999999999,3,2,3,323,Potential Loyalists,1429.9199999999998,0,0.0
2192,15332.0,366,4,1661.06,1,3,4,134,At Risk,6644.24,1,6644.24
2193,15333.0,208,1,1028.56,1,1,3,113,Lost Customers,1028.56,1,1028.56
2194,15334.0,157,3,350.82,1,3,2,132,At Risk,1052.46,1,1052.46
2195,15335.0,54,1,170.22,2,1,1,211,Lost Customers,170.22,0,0.0
2196,15339.0,66,2,574.07,2,2,2,222,Lost Customers,1148.14,0,0.0
2197,15341.0,81,1,2020.52,2,1,4,214,Lost Customers,2020.52,0,0.0
2198,15342.0,130,1,406.09000000000003,2,1,2,212,Lost Customers,406.09000000000003,1,406.09000000000003
2199,15343.0,87,1,364.5,2,1,2,212,Lost Customers,364.5,0,0.0
2200,15344.0,1,3,563.94,4,3,2,432,Loyal Customers,1691.8200000000002,0,0.0
2201,15345.0,46,1,393.54,3,1,2,312,Potential Loyalists,393.54,0,0.0
2202,15346.0,333,1,252.42000000000002,1,1,1,111,Lost Customers,252.42000000000002,1,252.42000000000002
2203,15347.0,366,1,201.60000000000002,1,1,1,111,Lost Customers,201.60000000000002,1,201.60000000000002
2204,15348.0,72,1,158.04,2,1,1,211,Lost Customers,158.04,0,0.0
2205,15349.0,158,2,463.91,1,2,2,122,Lost Customers,927.82,1,927.82
2206,15350.0,373,1,115.65,1,1,1,111,Lost Customers,115.65,1,115.65
2207,15351.0,12,7,1934.66,4,4,4,444,Champions,13542.62,0,0.0
2208,15353.0,255,2,770.12,1,2,3,123,Lost Customers,1540.24,1,1540.24
2209,15355.0,29,2,277.05,3,2,1,321,Potential Loyalists,554.1,0,0.0
2210,15356.0,31,10,2718.03,3,4,4,344,Loyal Customers,27180.300000000003,0,0.0
2211,15358.0,5,22,8347.2,4,4,4,444,Champions,183638.40000000002,0,0.0
2212,15360.0,40,1,427.93,3,1,2,312,Potential Loyalists,427.93,0,0.0
2213,15361.0,362,1,418.92,1,1,2,112,Lost Customers,418.92,1,418.92
2214,15363.0,373,1,326.0,1,1,2,112,Lost Customers,326.0,1,326.0
2215,15364.0,96,2,913.19,2,2,3,223,Lost Customers,1826.38,1,1826.38
2216,15365.0,26,7,2314.32,3,4,4,344,Loyal Customers,16200.240000000002,0,0.0
2217,15366.0,75,2,602.51,2,2,2,222,Lost Customers,1205.02,0,0.0
2218,15367.0,57,4,1877.5900000000001,2,3,4,234,At Risk,7510.360000000001,0,0.0
2219,15368.0,21,1,446.94000000000005,3,1,2,312,Potential Loyalists,446.94000000000005,0,0.0
2220,15370.0,41,7,2386.05,3,4,4,344,Loyal Customers,16702.350000000002,0,0.0
2221,15372.0,137,1,2007.4,2,1,4,214,Lost Customers,2007.4,1,2007.4
2222,15373.0,8,12,2415.91,4,4,4,444,Champions,28990.92,0,0.0
2223,15374.0,129,1,168.0,2,1,1,211,Lost Customers,168.0,1,168.0
2224,15376.0,40,3,1221.56,3,3,3,333,Loyal Customers,3664.68,0,0.0
2225,15379.0,169,7,3703.29,1,4,4,144,At Risk,25923.03,1,25923.03
2226,15380.0,9,5,1690.26,4,4,4,444,Champions,8451.3,0,0.0
2227,15381.0,214,2,596.85,1,2,2,122,Lost Customers,1193.7,1,1193.7
2228,15382.0,15,6,5955.71,4,4,4,444,Champions,35734.26,0,0.0
2229,15384.0,170,2,642.41,1,2,2,122,Lost Customers,1284.82,1,1284.82
2230,15385.0,40,1,316.88,3,1,2,312,Potential Loyalists,316.88,0,0.0
2231,15386.0,186,1,394.14,1,1,2,112,Lost Customers,394.14,1,394.14
2232,15388.0,270,1,140.54,1,1,1,111,Lost Customers,140.54,1,140.54
2233,15389.0,172,1,500.0,1,1,2,112,Lost Customers,500.0,1,500.0
2234,15392.0,5,4,1535.53,4,3,3,433,Loyal Customers,6142.12,0,0.0
2235,15393.0,16,2,231.86,4,2,1,421,Potential Loyalists,463.72,0,0.0
2236,15394.0,10,4,2183.54,4,3,4,434,Loyal Customers,8734.16,0,0.0
2237,15395.0,326,1,107.45,1,1,1,111,Lost Customers,107.45,1,107.45
2238,15396.0,113,1,288.18,2,1,1,211,Lost Customers,288.18,1,288.18
2239,15397.0,290,1,94.0,1,1,1,111,Lost Customers,94.0,1,94.0
2240,15398.0,16,2,1345.53,4,2,3,423,Potential Loyalists,2691.06,0,0.0
2241,15399.0,1,3,815.77,4,3,3,433,Loyal Customers,2447.31,0,0.0
2242,15400.0,92,5,716.2,2,4,3,243,At Risk,3581.0,1,3581.0
2243,15402.0,149,2,626.77,1,2,2,122,Lost Customers,1253.54,1,1253.54
2244,15405.0,189,1,349.1,1,1,2,112,Lost Customers,349.1,1,349.1
2245,15406.0,31,2,510.71000000000004,3,2,2,322,Potential Loyalists,1021.4200000000001,0,0.0
2246,15407.0,34,4,1046.74,3,3,3,333,Loyal Customers,4186.96,0,0.0
2247,15408.0,264,1,267.18,1,1,1,111,Lost Customers,267.18,1,267.18
2248,15410.0,84,8,3450.84,2,4,4,244,At Risk,27606.72,0,0.0
2249,15411.0,26,4,1348.93,3,3,3,333,Loyal Customers,5395.72,0,0.0
2250,15412.0,171,1,190.53,1,1,1,111,Lost Customers,190.53,1,190.53
2251,15414.0,10,3,774.9000000000001,4,3,3,433,Loyal Customers,2324.7000000000003,0,0.0
2252,15415.0,313,1,559.61,1,1,2,112,Lost Customers,559.61,1,559.61
2253,15416.0,65,4,3984.32,2,3,4,234,At Risk,15937.28,0,0.0
2254,15417.0,85,1,508.8,2,1,2,212,Lost Customers,508.8,0,0.0
2255,15419.0,25,1,135.86,3,1,1,311,Potential Loyalists,135.86,0,0.0
2256,15421.0,59,4,950.36,2,3,3,233,At Risk,3801.44,0,0.0
2257,15422.0,323,2,97.7,1,2,1,121,Lost Customers,195.4,1,195.4
2258,15423.0,38,1,43.5,3,1,1,311,Potential Loyalists,43.5,0,0.0
2259,15424.0,254,2,383.34,1,2,2,122,Lost Customers,766.68,1,766.68
2260,15426.0,19,5,1404.07,3,4,3,343,Loyal Customers,7020.349999999999,0,0.0
2261,15427.0,33,3,1430.54,3,3,3,333,Loyal Customers,4291.62,0,0.0
2262,15428.0,15,1,93.78,4,1,1,411,Potential Loyalists,93.78,0,0.0
2263,15429.0,27,2,397.35,3,2,2,322,Potential Loyalists,794.7,0,0.0
2264,15432.0,23,1,171.19000000000003,3,1,1,311,Potential Loyalists,171.19000000000003,0,0.0
2265,15433.0,214,2,533.3,1,2,2,122,Lost Customers,1066.6,1,1066.6
2266,15434.0,8,5,1041.48,4,4,3,443,Champions,5207.4,0,0.0
2267,15435.0,22,1,149.29,3,1,1,311,Potential Loyalists,149.29,0,0.0
2268,15436.0,12,3,1067.75,4,3,3,433,Loyal Customers,3203.25,0,0.0
2269,15437.0,262,1,200.16,1,1,1,111,Lost Customers,200.16,1,200.16
2270,15438.0,131,1,156.57999999999998,2,1,1,211,Lost Customers,156.57999999999998,1,156.57999999999998
2271,15440.0,55,3,383.68,2,3,2,232,At Risk,1151.04,0,0.0
2272,15442.0,249,1,594.0,1,1,2,112,Lost Customers,594.0,1,594.0
2273,15443.0,2,7,3213.59,4,4,4,444,Champions,22495.13,0,0.0
2274,15444.0,9,2,1411.21,4,2,3,423,Potential Loyalists,2822.42,0,0.0
2275,15445.0,264,1,113.5,1,1,1,111,Lost Customers,113.5,1,113.5
2276,15447.0,331,1,155.17000000000002,1,1,1,111,Lost Customers,155.17000000000002,1,155.17000000000002
2277,15448.0,313,1,494.64,1,1,2,112,Lost Customers,494.64,1,494.64
2278,15449.0,26,3,974.52,3,3,3,333,Loyal Customers,2923.56,0,0.0
2279,15450.0,30,1,429.84,3,1,2,312,Potential Loyalists,429.84,0,0.0
2280,15452.0,30,3,528.48,3,3,2,332,Loyal Customers,1585.44,0,0.0
2281,15453.0,2,7,1371.77,4,4,3,443,Champions,9602.39,0,0.0
2282,15454.0,362,1,179.1,1,1,1,111,Lost Customers,179.1,1,179.1
2283,15456.0,283,3,434.59,1,3,2,132,At Risk,1303.77,1,1303.77
2284,15457.0,262,1,237.07,1,1,1,111,Lost Customers,237.07,1,237.07
2285,15458.0,25,1,161.64,3,1,1,311,Potential Loyalists,161.64,0,0.0
2286,15460.0,354,1,214.26,1,1,1,111,Lost Customers,214.26,1,214.26
2287,15462.0,94,3,234.6,2,3,1,231,At Risk,703.8,1,703.8
2288,15463.0,29,1,126.14,3,1,1,311,Potential Loyalists,126.14,0,0.0
2289,15464.0,338,1,1044.65,1,1,3,113,Lost Customers,1044.65,1,1044.65
2290,15465.0,20,18,7354.62,3,4,4,344,Loyal Customers,132383.16,0,0.0
2291,15466.0,85,1,334.53,2,1,2,212,Lost Customers,334.53,0,0.0
2292,15467.0,9,3,524.88,4,3,2,432,Loyal Customers,1574.6399999999999,0,0.0
2293,15468.0,51,2,467.51,3,2,2,322,Potential Loyalists,935.02,0,0.0
2294,15469.0,50,2,538.55,3,2,2,322,Potential Loyalists,1077.1,0,0.0
2295,15471.0,2,1,454.48,4,1,2,412,Potential Loyalists,454.48,0,0.0
2296,15472.0,113,1,371.56,2,1,2,212,Lost Customers,371.56,1,371.56
2297,15473.0,14,7,1771.2,4,4,4,444,Champions,12398.4,0,0.0
2298,15475.0,77,1,454.11,2,1,2,212,Lost Customers,454.11,0,0.0
2299,15478.0,40,2,1399.92,3,2,3,323,Potential Loyalists,2799.84,0,0.0
2300,15480.0,116,1,905.5,2,1,3,213,Lost Customers,905.5,1,905.5
2301,15482.0,16,12,10879.76,4,4,4,444,Champions,130557.12,0,0.0
2302,15483.0,161,4,225.26,1,3,1,131,At Risk,901.04,1,901.04
2303,15484.0,1,4,3590.41,4,3,4,434,Loyal Customers,14361.64,0,0.0
2304,15485.0,30,3,2564.5,3,3,4,334,Loyal Customers,7693.5,0,0.0
2305,15488.0,93,1,91.32000000000001,2,1,1,211,Lost Customers,91.32000000000001,1,91.32000000000001
2306,15489.0,23,3,1134.28,3,3,3,333,Loyal Customers,3402.84,0,0.0
2307,15491.0,95,6,3100.09,2,4,4,244,At Risk,18600.54,1,18600.54
2308,15492.0,28,2,659.46,3,2,2,322,Potential Loyalists,1318.92,0,0.0
2309,15493.0,33,5,1953.41,3,4,4,344,Loyal Customers,9767.050000000001,0,0.0
2310,15494.0,21,2,1280.58,3,2,3,323,Potential Loyalists,2561.16,0,0.0
2311,15497.0,18,2,1262.2,4,2,3,423,Potential Loyalists,2524.4,0,0.0
2312,15498.0,3,27,13316.4,4,4,4,444,Champions,359542.8,0,0.0
2313,15500.0,8,4,1131.56,4,3,3,433,Loyal Customers,4526.24,0,0.0
2314,15502.0,16,12,10384.93,4,4,4,444,Champions,124619.16,0,0.0
2315,15503.0,363,1,141.04,1,1,1,111,Lost Customers,141.04,1,141.04
2316,15504.0,81,1,52.83,2,1,1,211,Lost Customers,52.83,0,0.0
2317,15505.0,53,5,3610.96,2,4,4,244,At Risk,18054.8,0,0.0
2318,15506.0,23,3,972.08,3,3,3,333,Loyal Customers,2916.2400000000002,0,0.0
2319,15507.0,172,1,475.86,1,1,2,112,Lost Customers,475.86,1,475.86
2320,15508.0,189,6,1000.27,1,4,3,143,At Risk,6001.62,1,6001.62
2321,15510.0,331,1,250.0,1,1,1,111,Lost Customers,250.0,1,250.0
2322,15511.0,12,5,900.53,4,4,3,443,Champions,4502.65,0,0.0
2323,15512.0,156,2,121.0,1,2,1,121,Lost Customers,242.0,1,242.0
2324,15513.0,33,19,14758.22,3,4,4,344,Loyal Customers,280406.18,0,0.0
2325,15514.0,12,11,4023.7200000000003,4,4,4,444,Champions,44260.920000000006,0,0.0
2326,15516.0,45,3,62.43,3,3,1,331,Loyal Customers,187.29,0,0.0
2327,15517.0,233,1,267.03,1,1,1,111,Lost Customers,267.03,1,267.03
2328,15518.0,64,8,1921.55,2,4,4,244,At Risk,15372.4,0,0.0
2329,15520.0,2,1,343.5,4,1,2,412,Potential Loyalists,343.5,0,0.0
2330,15521.0,40,8,3000.2,3,4,4,344,Loyal Customers,24001.6,0,0.0
2331,15522.0,33,2,397.99,3,2,2,322,Potential Loyalists,795.98,0,0.0
2332,15523.0,84,1,412.01000000000005,2,1,2,212,Lost Customers,412.01000000000005,0,0.0
2333,15524.0,25,1,440.0,3,1,2,312,Potential Loyalists,440.0,0,0.0
2334,15525.0,2,3,734.37,4,3,3,433,Loyal Customers,2203.11,0,0.0
2335,15526.0,33,2,148.44,3,2,1,321,Potential Loyalists,296.88,0,0.0
2336,15527.0,19,8,2428.53,3,4,4,344,Loyal Customers,19428.24,0,0.0
2337,15528.0,254,1,229.33,1,1,1,111,Lost Customers,229.33,1,229.33
2338,15529.0,23,11,3962.6,3,4,4,344,Loyal Customers,43588.6,0,0.0
2339,15530.0,22,4,1497.31,3,3,3,333,Loyal Customers,5989.24,0,0.0
2340,15531.0,8,2,1972.39,4,2,4,424,Potential Loyalists,3944.78,0,0.0
2341,15532.0,25,4,1564.73,3,3,3,333,Loyal Customers,6258.92,0,0.0
2342,15533.0,19,3,807.57,3,3,3,333,Loyal Customers,2422.71,0,0.0
2343,15535.0,173,4,502.9,1,3,2,132,At Risk,2011.6,1,2011.6
2344,15537.0,163,1,110.92,1,1,1,111,Lost Customers,110.92,1,110.92
2345,15539.0,7,1,538.46,4,1,2,412,Potential Loyalists,538.46,0,0.0
2346,15540.0,11,1,213.3,4,1,1,411,Potential Loyalists,213.3,0,0.0
2347,15541.0,114,1,85.13000000000001,2,1,1,211,Lost Customers,85.13000000000001,1,85.13000000000001
2348,15543.0,288,1,127.86,1,1,1,111,Lost Customers,127.86,1,127.86
2349,15544.0,9,9,3546.71,4,4,4,444,Champions,31920.39,0,0.0
2350,15545.0,54,2,288.96999999999997,2,2,1,221,Lost Customers,577.9399999999999,0,0.0
2351,15547.0,7,14,4910.6,4,4,4,444,Champions,68748.40000000001,0,0.0
2352,15549.0,77,3,1681.46,2,3,4,234,At Risk,5044.38,0,0.0
2353,15550.0,4,4,575.63,4,3,2,432,Loyal Customers,2302.52,0,0.0
2354,15551.0,37,1,436.06,3,1,2,312,Potential Loyalists,436.06,0,0.0
2355,15552.0,217,1,90.12,1,1,1,111,Lost Customers,90.12,1,90.12
2356,15553.0,60,1,428.93,2,1,2,212,Lost Customers,428.93,0,0.0
2357,15554.0,278,1,217.2,1,1,1,111,Lost Customers,217.2,1,217.2
2358,15555.0,12,16,4794.86,4,4,4,444,Champions,76717.76,0,0.0
2359,15556.0,24,1,279.77,3,1,1,311,Potential Loyalists,279.77,0,0.0
2360,15557.0,29,1,468.91,3,1,2,312,Potential Loyalists,468.91,0,0.0
2361,15561.0,12,4,800.5899999999999,4,3,3,433,Loyal Customers,3202.3599999999997,0,0.0
2362,15562.0,352,1,134.55,1,1,1,111,Lost Customers,134.55,1,134.55
2363,15563.0,22,4,1400.44,3,3,3,333,Loyal Customers,5601.76,0,0.0
2364,15565.0,50,2,173.16000000000003,3,2,1,321,Potential Loyalists,346.32000000000005,0,0.0
2365,15567.0,19,1,186.01,3,1,1,311,Potential Loyalists,186.01,0,0.0
2366,15568.0,3,3,758.29,4,3,3,433,Loyal Customers,2274.87,0,0.0
2367,15569.0,104,5,1375.71,2,4,3,243,At Risk,6878.55,1,6878.55
2368,15570.0,7,12,4148.82,4,4,4,444,Champions,49785.84,0,0.0
2369,15571.0,12,4,650.4300000000001,4,3,2,432,Loyal Customers,2601.7200000000003,0,0.0
2370,15572.0,5,7,2533.42,4,4,4,444,Champions,17733.940000000002,0,0.0
2371,15573.0,32,2,591.1899999999999,3,2,2,322,Potential Loyalists,1182.3799999999999,0,0.0
2372,15574.0,178,4,675.64,1,3,3,133,At Risk,2702.56,1,2702.56
2373,15576.0,38,1,921.37,3,1,3,313,Potential Loyalists,921.37,0,0.0
2374,15577.0,151,3,258.88,1,3,1,131,At Risk,776.64,1,776.64
2375,15578.0,162,1,127.1,1,1,1,111,Lost Customers,127.1,1,127.1
2376,15579.0,69,2,327.6,2,2,2,222,Lost Customers,655.2,0,0.0
2377,15581.0,121,13,3675.77,2,4,4,244,At Risk,47785.01,1,47785.01
2378,15582.0,25,3,682.9100000000001,3,3,3,333,Loyal Customers,2048.7300000000005,0,0.0
2379,15584.0,24,4,720.86,3,3,3,333,Loyal Customers,2883.44,0,0.0
2380,15585.0,177,1,455.3,1,1,2,112,Lost Customers,455.3,1,455.3
2381,15587.0,50,4,913.68,3,3,3,333,Loyal Customers,3654.72,0,0.0
2382,15589.0,256,3,478.53,1,3,2,132,At Risk,1435.59,1,1435.59
2383,15592.0,47,1,388.58,3,1,2,312,Potential Loyalists,388.58,0,0.0
2384,15593.0,71,1,199.8,2,1,1,211,Lost Customers,199.8,0,0.0
2385,15594.0,16,5,1771.78,4,4,4,444,Champions,8858.9,0,0.0
2386,15596.0,101,5,1406.59,2,4,3,243,At Risk,7032.95,1,7032.95
2387,15597.0,35,1,324.57,3,1,2,312,Potential Loyalists,324.57,0,0.0
2388,15598.0,53,1,240.68,2,1,1,211,Lost Customers,240.68,0,0.0
2389,15599.0,27,2,761.74,3,2,3,323,Potential Loyalists,1523.48,0,0.0
2390,15601.0,11,14,6776.56,4,4,4,444,Champions,94871.84000000001,0,0.0
2391,15602.0,8,9,1297.8700000000001,4,4,3,443,Champions,11680.830000000002,0,0.0
2392,15603.0,79,1,48.480000000000004,2,1,1,211,Lost Customers,48.480000000000004,0,0.0
2393,15604.0,52,1,216.39000000000001,2,1,1,211,Lost Customers,216.39000000000001,0,0.0
2394,15605.0,36,5,1198.23,3,4,3,343,Loyal Customers,5991.15,0,0.0
2395,15606.0,61,9,2920.16,2,4,4,244,At Risk,26281.44,0,0.0
2396,15607.0,337,1,104.76,1,1,1,111,Lost Customers,104.76,1,104.76
2397,15608.0,28,4,1093.68,3,3,3,333,Loyal Customers,4374.72,0,0.0
2398,15609.0,184,1,298.48,1,1,1,111,Lost Customers,298.48,1,298.48
2399,15610.0,52,1,112.46000000000001,2,1,1,211,Lost Customers,112.46000000000001,0,0.0
2400,15611.0,10,13,1591.45,4,4,3,443,Champions,20688.850000000002,0,0.0
2401,15612.0,36,2,195.15,3,2,1,321,Potential Loyalists,390.3,0,0.0
2402,15615.0,10,23,10399.74,4,4,4,444,Champions,239194.02,0,0.0
2403,15618.0,33,4,776.851,3,3,3,333,Loyal Customers,3107.404,0,0.0
2404,15619.0,11,1,336.4,4,1,2,412,Potential Loyalists,336.4,0,0.0
2405,15620.0,57,3,1553.18,2,3,3,233,At Risk,4659.54,0,0.0
2406,15621.0,4,4,1293.03,4,3,3,433,Loyal Customers,5172.12,0,0.0
2407,15622.0,43,9,3709.56,3,4,4,344,Loyal Customers,33386.04,0,0.0
2408,15623.0,141,1,301.03000000000003,2,1,1,211,Lost Customers,301.03000000000003,1,301.03000000000003
2409,15624.0,117,4,588.13,2,3,2,232,At Risk,2352.52,1,2352.52
2410,15625.0,104,4,1534.26,2,3,3,233,At Risk,6137.04,1,6137.04
2411,15626.0,75,2,675.8,2,2,3,223,Lost Customers,1351.6,0,0.0
2412,15628.0,5,9,2870.2400000000002,4,4,4,444,Champions,25832.160000000003,0,0.0
2413,15630.0,45,2,1186.35,3,2,3,323,Potential Loyalists,2372.7,0,0.0
2414,15632.0,16,8,3285.31,4,4,4,444,Champions,26282.48,0,0.0
2415,15634.0,17,1,243.55,4,1,1,411,Potential Loyalists,243.55,0,0.0
2416,15636.0,90,2,724.76,2,2,3,223,Lost Customers,1449.52,0,0.0
2417,15637.0,53,1,223.36,2,1,1,211,Lost Customers,223.36,0,0.0
2418,15639.0,134,1,425.32,2,1,2,212,Lost Customers,425.32,1,425.32
2419,15640.0,4,15,12416.11,4,4,4,444,Champions,186241.65000000002,0,0.0
2420,15641.0,105,4,1887.2,2,3,4,234,At Risk,7548.8,1,7548.8
2421,15643.0,192,3,664.0,1,3,2,132,At Risk,1992.0,1,1992.0
2422,15644.0,166,4,803.54,1,3,3,133,At Risk,3214.16,1,3214.16
2423,15645.0,19,1,612.01,3,1,2,312,Potential Loyalists,612.01,0,0.0
2424,15646.0,158,3,447.64000000000004,1,3,2,132,At Risk,1342.92,1,1342.92
2425,15648.0,204,2,639.5,1,2,2,122,Lost Customers,1279.0,1,1279.0
2426,15649.0,336,2,816.0,1,2,3,123,Lost Customers,1632.0,1,1632.0
2427,15651.0,37,3,646.3,3,3,2,332,Loyal Customers,1938.8999999999999,0,0.0
2428,15652.0,91,1,337.74,2,1,2,212,Lost Customers,337.74,1,337.74
2429,15653.0,93,2,877.44,2,2,3,223,Lost Customers,1754.88,1,1754.88
2430,15654.0,9,2,922.53,4,2,3,423,Potential Loyalists,1845.06,0,0.0
2431,15655.0,243,1,560.6700000000001,1,1,2,112,Lost Customers,560.6700000000001,1,560.6700000000001
2432,15656.0,45,4,748.5,3,3,3,333,Loyal Customers,2994.0,0,0.0
2433,15657.0,23,1,30.0,3,1,1,311,Potential Loyalists,30.0,0,0.0
2434,15658.0,190,5,1024.1000000000001,1,4,3,143,At Risk,5120.500000000001,1,5120.500000000001
2435,15659.0,44,1,306.45,3,1,1,311,Potential Loyalists,306.45,0,0.0
2436,15660.0,25,9,1600.86,3,4,3,343,Loyal Customers,14407.74,0,0.0
2437,15661.0,317,2,309.8,1,2,2,122,Lost Customers,619.6,1,619.6
2438,15663.0,106,1,138.14,2,1,1,211,Lost Customers,138.14,1,138.14
2439,15664.0,51,1,386.43,3,1,2,312,Potential Loyalists,386.43,0,0.0
2440,15665.0,168,2,2222.21,1,2,4,124,Lost Customers,4444.42,1,4444.42
2441,15667.0,40,1,301.32000000000005,3,1,1,311,Potential Loyalists,301.32000000000005,0,0.0
2442,15668.0,218,1,76.32000000000001,1,1,1,111,Lost Customers,76.32000000000001,1,76.32000000000001
2443,15669.0,40,4,684.34,3,3,3,333,Loyal Customers,2737.36,0,0.0
2444,15670.0,297,1,173.05,1,1,1,111,Lost Customers,173.05,1,173.05
2445,15671.0,19,7,2657.13,3,4,4,344,Loyal Customers,18599.91,0,0.0
2446,15673.0,88,4,2726.23,2,3,4,234,At Risk,10904.92,0,0.0
2447,15674.0,73,5,2446.6,2,4,4,244,At Risk,12233.0,0,0.0
2448,15675.0,81,3,323.69,2,3,2,232,At Risk,971.0699999999999,0,0.0
2449,15676.0,19,3,3435.76,3,3,4,334,Loyal Customers,10307.28,0,0.0
2450,15677.0,49,1,657.23,3,1,2,312,Potential Loyalists,657.23,0,0.0
2451,15678.0,53,1,352.7,2,1,2,212,Lost Customers,352.7,0,0.0
2452,15679.0,24,4,781.28,3,3,3,333,Loyal Customers,3125.12,0,0.0
2453,15680.0,9,3,1333.68,4,3,3,433,Loyal Customers,4001.04,0,0.0
2454,15681.0,25,5,1426.16,3,4,3,343,Loyal Customers,7130.8,0,0.0
